timestamp,building_id,zone_id,zone_type,flammability,temperature,humidity,smoke_index,electrical_load,occupancy,wind_speed,scenario,risk_score,risk_level,fire_hazard_label
2026-01-03T00:54:27Z,building_a,bldg_a_lab1,lab,4.2,36.33,49.16,33.43,125.89,1,1.5,electrical_overload,39.54,MEDIUM,0
2026-01-03T00:59:08Z,building_a,bldg_a_exit_a,exit,1.0,43.94,45.72,20.84,139.43,0,5.9,electrical_overload,38.03,MEDIUM,0
2026-01-03T01:15:17Z,building_b,bldg_b_corridor,corridor,1.5,17.76,51.41,0.68,47.55,1,13.1,normal,3.03,LOW,0
2026-01-03T01:25:28Z,building_c,bldg_c_office,office,2.5,21.69,50.27,0.33,30.27,3,5.3,normal,8.64,LOW,0
2026-01-03T01:28:59Z,building_c,bldg_c_office,office,2.5,20.67,53.09,2.58,34.44,0,3.9,normal,4.18,LOW,0
2026-01-03T01:29:23Z,building_a,bldg_a_elec,electrical,4.8,20.34,57.07,1.08,31.56,1,1.0,normal,7.08,LOW,0
2026-01-03T01:34:19Z,building_b,bldg_b_class1,classroom,2.2,38.93,24.93,42.29,100.19,13,6.2,smoke_increase,41.33,MEDIUM,0
2026-01-03T01:38:44Z,building_a,bldg_a_exit_a,exit,1.0,20.09,45.49,1.77,23.16,0,6.5,normal,1.52,LOW,0
2026-01-03T01:58:51Z,building_c,bldg_c_office,office,2.5,28.98,16.42,57.16,91.75,4,15.2,smoke_increase,42.56,MEDIUM,0
2026-01-03T02:01:41Z,building_a,bldg_a_lab2,lab,3.5,21.59,51.18,0.18,49.13,2,3.4,normal,8.01,LOW,0
2026-01-03T02:12:32Z,building_c,bldg_c_exit_b,exit,1.0,41.67,29.55,27.01,157.31,0,3.3,electrical_overload,44.87,MEDIUM,0
2026-01-03T02:18:00Z,building_a,bldg_a_corridor,corridor,1.8,21.73,49.79,1.21,51.87,0,3.5,normal,5.04,LOW,0
2026-01-03T02:34:38Z,building_c,bldg_c_exit_a,exit,1.0,23.07,54.09,0.6,36.64,0,1.4,normal,3.81,LOW,0
2026-01-03T02:35:12Z,building_a,bldg_a_lab2,lab,3.5,24.53,14.61,1.25,53.27,0,3.1,dry_conditions,17.7,LOW,0
2026-01-03T03:12:11Z,building_c,bldg_c_exit_a,exit,1.0,20.43,53.04,1.05,43.83,0,7.8,normal,0.0,LOW,0
2026-01-03T03:33:43Z,building_c,bldg_c_exit_b,exit,1.0,29.17,11.71,1.31,27.65,1,8.8,dry_conditions,18.89,LOW,0
2026-01-03T03:47:58Z,building_a,bldg_a_exit_b,exit,1.0,35.85,24.15,1.48,70.77,0,5.6,hot_weather,20.96,LOW,0
2026-01-03T03:48:55Z,building_c,bldg_c_exit_b,exit,1.0,20.5,64.79,0.43,34.5,0,4.5,normal,4.91,LOW,0
2026-01-03T04:21:10Z,building_b,bldg_b_class1,classroom,2.2,29.41,17.08,63.15,25.79,4,3.8,smoke_increase,38.64,MEDIUM,0
2026-01-03T04:23:58Z,building_a,bldg_a_elec,electrical,4.8,23.74,50.15,0.04,26.77,0,12.5,normal,6.95,LOW,0
2026-01-03T04:47:15Z,building_b,bldg_b_server,server_room,4.6,29.21,12.23,1.64,36.92,0,3.7,dry_conditions,27.8,LOW,0
2026-01-03T04:50:52Z,building_a,bldg_a_exit_b,exit,1.0,19.94,47.96,3.9,15.26,0,5.8,normal,4.33,LOW,0
2026-01-03T04:54:13Z,building_c,bldg_c_storage,storage,4.3,41.82,26.15,1.07,69.2,1,8.1,hot_weather,28.74,LOW,0
2026-01-03T05:03:51Z,building_b,bldg_b_server,server_room,4.6,23.1,41.34,0.48,46.98,2,11.9,normal,9.18,LOW,0
2026-01-03T05:04:18Z,building_a,bldg_a_elec,electrical,4.8,23.34,49.96,1.17,26.77,1,3.4,normal,10.06,LOW,0
2026-01-03T05:13:15Z,building_b,bldg_b_corridor,corridor,1.5,33.27,18.03,1.51,77.37,3,4.2,hot_weather,23.34,LOW,0
2026-01-03T05:33:17Z,building_c,bldg_c_storage,storage,4.3,23.54,46.3,2.01,22.38,0,5.4,normal,7.0,LOW,0
2026-01-03T05:40:45Z,building_b,bldg_b_class2,classroom,2.2,17.86,60.78,2.09,24.73,4,10.2,normal,4.35,LOW,0
2026-01-03T06:02:44Z,building_a,bldg_a_lab2,lab,3.5,29.75,16.49,2.49,58.03,1,7.5,dry_conditions,22.28,LOW,0
2026-01-03T06:04:10Z,building_a,bldg_a_exit_b,exit,1.0,26.07,12.21,0.34,19.54,0,10.7,dry_conditions,16.57,LOW,0
2026-01-03T06:04:47Z,building_c,bldg_c_office,office,2.5,20.78,60.71,0.15,33.72,5,5.6,normal,3.27,LOW,0
2026-01-03T06:05:27Z,building_c,bldg_c_office,office,2.5,23.99,51.63,0.57,27.63,5,2.6,normal,7.33,LOW,0
2026-01-03T06:24:40Z,building_c,bldg_c_exit_b,exit,1.0,21.83,54.04,0.87,63.69,1,9.6,normal,4.39,LOW,0
2026-01-03T06:45:33Z,building_c,bldg_c_corridor,corridor,1.9,19.17,53.72,0.54,33.89,1,6.5,normal,0.87,LOW,0
2026-01-03T06:46:07Z,building_a,bldg_a_lab1,lab,4.2,23.76,55.56,0.51,32.89,0,10.9,normal,8.89,LOW,0
2026-01-03T06:47:38Z,building_a,bldg_a_elec,electrical,4.8,24.56,45.78,0.27,30.65,1,8.0,normal,11.29,LOW,0
2026-01-03T06:52:52Z,building_c,bldg_c_office,office,2.5,62.09,8.48,79.25,83.45,2,8.3,critical,81.02,HIGH,1
2026-01-03T07:19:56Z,building_b,bldg_b_storage,storage,4.1,29.93,12.22,0.47,35.12,0,4.6,dry_conditions,22.59,LOW,0
2026-01-03T07:21:22Z,building_a,bldg_a_storage,storage,4.9,23.98,53.96,1.55,50.78,0,7.2,normal,15.51,LOW,0
2026-01-03T07:23:31Z,building_a,bldg_a_storage,storage,4.9,22.75,50.51,0.55,43.85,0,2.4,normal,9.17,LOW,0
2026-01-03T07:32:31Z,building_b,bldg_b_class1,classroom,2.2,30.38,15.63,0.27,61.71,15,5.0,dry_conditions,21.59,LOW,0
2026-01-03T07:40:10Z,building_b,bldg_b_class1,classroom,2.2,22.03,51.66,3.15,19.23,6,14.4,normal,6.73,LOW,0
2026-01-03T07:44:19Z,building_a,bldg_a_lab2,lab,3.5,25.87,11.7,1.91,45.01,1,8.8,dry_conditions,22.54,LOW,0
2026-01-03T08:08:12Z,building_c,bldg_c_exit_a,exit,1.0,39.08,31.96,64.17,66.46,0,13.6,smoke_increase,43.59,MEDIUM,0
2026-01-03T08:15:18Z,building_c,bldg_c_office,office,2.5,31.0,24.43,0.36,41.89,27,9.6,hot_weather,18.63,LOW,0
2026-01-03T08:26:34Z,building_c,bldg_c_office,office,2.5,23.05,46.64,0.72,37.79,25,4.4,normal,9.14,LOW,0
2026-01-03T08:33:41Z,building_a,bldg_a_lab2,lab,3.5,28.07,9.17,0.71,18.85,7,9.0,dry_conditions,21.64,LOW,0
2026-01-03T08:33:49Z,building_c,bldg_c_exit_b,exit,1.0,28.11,28.18,64.36,65.5,0,6.6,smoke_increase,36.62,MEDIUM,0
2026-01-03T09:01:41Z,building_a,bldg_a_elec,electrical,4.8,36.0,24.78,3.3,70.32,2,10.3,hot_weather,29.99,LOW,0
2026-01-03T09:02:12Z,building_c,bldg_c_exit_b,exit,1.0,22.13,8.85,0.44,50.24,1,10.9,dry_conditions,16.45,LOW,0
2026-01-03T09:04:05Z,building_b,bldg_b_corridor,corridor,1.5,20.52,43.21,0.4,44.26,16,4.2,normal,1.91,LOW,0
2026-01-03T09:21:27Z,building_c,bldg_c_corridor,corridor,1.9,21.2,53.56,0.97,29.14,1,8.6,normal,4.12,LOW,0
2026-01-03T09:25:11Z,building_b,bldg_b_server,server_room,4.6,29.85,10.61,0.27,70.74,2,10.2,dry_conditions,28.61,LOW,0
2026-01-03T09:27:55Z,building_a,bldg_a_corridor,corridor,1.8,41.22,11.65,55.94,60.26,4,6.4,smoke_increase,50.08,MEDIUM,0
2026-01-03T09:45:17Z,building_a,bldg_a_exit_a,exit,1.0,33.08,15.44,0.22,70.52,0,0.8,hot_weather,21.53,LOW,0
2026-01-03T10:56:08Z,building_b,bldg_b_server,server_room,4.6,28.45,16.32,0.08,58.91,3,5.8,dry_conditions,21.59,LOW,0
2026-01-03T11:01:48Z,building_c,bldg_c_exit_b,exit,1.0,21.42,59.35,0.84,25.79,0,18.6,normal,4.07,LOW,0
2026-01-03T11:16:15Z,building_a,bldg_a_lab2,lab,3.5,23.85,53.09,0.8,28.41,5,6.2,normal,8.9,LOW,0
2026-01-03T11:39:48Z,building_c,bldg_c_office,office,2.5,38.92,20.02,0.11,56.21,20,5.4,hot_weather,27.61,LOW,0
2026-01-03T11:42:00Z,building_a,bldg_a_lab2,lab,3.5,23.58,53.97,0.1,29.35,6,13.7,normal,8.3,LOW,0
2026-01-03T12:22:51Z,building_c,bldg_c_storage,storage,4.3,36.45,15.66,1.37,54.86,2,12.8,hot_weather,30.07,MEDIUM,0
2026-01-03T12:41:34Z,building_b,bldg_b_exit_b,exit,1.0,20.05,46.23,0.27,35.04,1,9.9,normal,3.31,LOW,0
2026-01-03T13:05:13Z,building_c,bldg_c_storage,storage,4.3,35.32,34.39,13.81,99.43,1,16.4,electrical_overload,28.05,LOW,0
2026-01-03T13:23:20Z,building_a,bldg_a_lab1,lab,4.2,34.81,33.26,31.2,114.74,12,12.4,electrical_overload,38.77,MEDIUM,0
2026-01-03T13:28:09Z,building_a,bldg_a_lab2,lab,3.5,24.55,57.51,0.78,49.75,6,3.1,normal,8.0,LOW,0
2026-01-03T13:30:31Z,building_c,bldg_c_office,office,2.5,19.43,66.94,1.28,30.87,31,11.8,normal,2.61,LOW,0
2026-01-03T13:47:16Z,building_b,bldg_b_class1,classroom,2.2,35.76,28.67,0.27,63.22,80,4.3,hot_weather,19.59,LOW,0
2026-01-03T13:56:13Z,building_a,bldg_a_corridor,corridor,1.8,83.99,18.58,86.18,94.48,7,10.6,critical,80.93,HIGH,1
2026-01-03T13:59:42Z,building_a,bldg_a_elec,electrical,4.8,36.02,21.6,0.79,62.53,1,8.5,hot_weather,26.82,LOW,0
2026-01-03T13:59:50Z,building_a,bldg_a_corridor,corridor,1.8,21.88,52.04,0.27,41.55,4,4.8,normal,3.08,LOW,0
2026-01-03T14:33:18Z,building_a,bldg_a_elec,electrical,4.8,25.47,42.98,0.58,43.69,2,5.0,normal,14.09,LOW,0
2026-01-03T14:43:24Z,building_b,bldg_b_exit_b,exit,1.0,19.65,50.46,2.65,41.97,0,7.6,normal,1.61,LOW,0
2026-01-03T14:43:53Z,building_c,bldg_c_office,office,2.5,21.96,44.84,0.68,36.62,24,5.6,normal,8.89,LOW,0
2026-01-03T15:11:33Z,building_c,bldg_c_exit_b,exit,1.0,40.4,35.65,17.1,137.84,0,3.6,electrical_overload,32.86,MEDIUM,0
2026-01-03T15:12:07Z,building_b,bldg_b_server,server_room,4.6,43.84,38.28,20.76,134.13,1,8.3,electrical_overload,43.07,MEDIUM,0
2026-01-03T15:18:12Z,building_a,bldg_a_exit_b,exit,1.0,19.4,48.49,0.15,54.34,0,5.8,normal,1.53,LOW,0
2026-01-03T15:24:20Z,building_a,bldg_a_lab2,lab,3.5,20.86,47.29,2.71,41.51,7,6.8,normal,4.27,LOW,0
2026-01-03T15:33:49Z,building_c,bldg_c_corridor,corridor,1.9,25.76,56.6,0.73,49.65,2,5.1,normal,5.28,LOW,0
2026-01-03T15:38:20Z,building_a,bldg_a_elec,electrical,4.8,31.23,21.24,61.92,61.17,1,7.1,smoke_increase,46.37,MEDIUM,0
2026-01-03T16:01:39Z,building_c,bldg_c_office,office,2.5,21.49,56.51,1.26,37.94,26,3.4,normal,5.39,LOW,0
2026-01-03T16:03:20Z,building_b,bldg_b_storage,storage,4.1,37.02,25.63,0.53,67.28,2,9.0,hot_weather,26.89,LOW,0
2026-01-03T16:08:09Z,building_c,bldg_c_exit_a,exit,1.0,19.33,49.31,0.3,14.43,0,5.2,normal,0.0,LOW,0
2026-01-03T16:37:42Z,building_b,bldg_b_exit_b,exit,1.0,34.49,21.25,4.17,73.44,0,2.4,hot_weather,18.52,LOW,0
2026-01-03T16:38:25Z,building_a,bldg_a_exit_a,exit,1.0,19.73,51.52,1.68,50.11,1,3.8,normal,1.32,LOW,0
2026-01-03T16:52:56Z,building_a,bldg_a_exit_a,exit,1.0,22.55,56.7,0.45,15.5,0,7.9,normal,4.56,LOW,0
2026-01-03T16:53:12Z,building_b,bldg_b_exit_a,exit,1.0,35.95,24.23,3.93,59.39,0,3.7,hot_weather,17.5,LOW,0
2026-01-03T16:59:35Z,building_c,bldg_c_exit_a,exit,1.0,36.17,27.38,2.5,45.17,0,6.4,hot_weather,20.26,LOW,0
2026-01-03T17:05:16Z,building_b,bldg_b_server,server_room,4.6,22.02,55.93,0.76,28.18,2,7.3,normal,8.09,LOW,0
2026-01-03T17:20:17Z,building_a,bldg_a_lab1,lab,4.2,21.37,55.27,0.12,38.26,13,6.8,normal,7.52,LOW,0
2026-01-03T17:33:24Z,building_a,bldg_a_elec,electrical,4.8,23.55,48.25,0.34,39.15,1,11.8,normal,10.29,LOW,0
2026-01-03T17:49:07Z,building_c,bldg_c_kitchen,kitchen,4.7,23.05,57.55,0.01,33.02,4,7.8,normal,13.65,LOW,0
2026-01-03T18:04:42Z,building_a,bldg_a_elec,electrical,4.8,37.29,28.46,0.54,61.43,2,4.8,hot_weather,26.31,LOW,0
2026-01-03T18:13:56Z,building_a,bldg_a_storage,storage,4.9,38.3,23.56,38.99,49.62,0,1.1,smoke_increase,42.25,MEDIUM,0
2026-01-03T18:34:29Z,building_c,bldg_c_office,office,2.5,23.05,57.55,0.72,22.66,36,4.5,normal,8.32,LOW,0
2026-01-03T18:39:51Z,building_c,bldg_c_exit_a,exit,1.0,20.31,66.3,0.41,36.28,0,2.8,normal,3.76,LOW,0
2026-01-03T18:42:58Z,building_a,bldg_a_corridor,corridor,1.8,19.1,57.64,0.47,39.27,3,16.8,normal,1.89,LOW,0
2026-01-03T18:48:44Z,building_a,bldg_a_lab2,lab,3.5,21.77,46.63,0.08,41.67,6,7.3,normal,7.0,LOW,0
2026-01-03T19:17:21Z,building_c,bldg_c_corridor,corridor,1.9,20.21,39.75,1.79,30.15,0,8.0,normal,4.27,LOW,0
2026-01-03T19:23:55Z,building_c,bldg_c_corridor,corridor,1.9,24.3,9.02,0.07,50.57,1,2.1,dry_conditions,17.76,LOW,0
2026-01-03T19:23:56Z,building_b,bldg_b_storage,storage,4.1,22.67,52.38,0.4,30.82,1,6.8,normal,3.36,LOW,0
2026-01-03T19:38:11Z,building_b,bldg_b_exit_b,exit,1.0,32.67,20.66,4.15,67.71,0,2.7,hot_weather,21.31,LOW,0
2026-01-03T19:45:26Z,building_a,bldg_a_exit_a,exit,1.0,32.3,30.36,24.84,102.85,0,6.4,electrical_overload,28.74,LOW,0
2026-01-03T19:50:38Z,building_a,bldg_a_lab2,lab,3.5,36.9,31.29,72.49,94.34,0,3.1,smoke_increase,55.33,MEDIUM,0
2026-01-03T19:55:33Z,building_b,bldg_b_class1,classroom,2.2,39.63,23.83,50.61,58.21,15,6.3,smoke_increase,42.99,MEDIUM,0
2026-01-03T20:01:28Z,building_a,bldg_a_storage,storage,4.9,33.5,9.44,1.64,50.52,1,2.9,dry_conditions,28.69,LOW,0
2026-01-03T20:02:46Z,building_c,bldg_c_corridor,corridor,1.9,42.56,20.62,65.57,60.74,1,5.9,smoke_increase,47.8,MEDIUM,0
2026-01-03T20:26:39Z,building_b,bldg_b_exit_b,exit,1.0,20.69,49.62,0.54,27.01,1,7.2,normal,4.06,LOW,0
2026-01-03T20:34:44Z,building_a,bldg_a_lab2,lab,3.5,22.41,51.91,0.38,36.12,0,11.1,normal,10.93,LOW,0
2026-01-03T20:37:31Z,building_a,bldg_a_elec,electrical,4.8,22.19,55.9,0.91,55.62,1,5.5,normal,8.86,LOW,0
2026-01-03T20:38:36Z,building_c,bldg_c_exit_b,exit,1.0,21.17,15.03,1.53,66.97,0,12.0,dry_conditions,10.74,LOW,0
2026-01-03T20:46:02Z,building_a,bldg_a_elec,electrical,4.8,33.96,25.16,56.99,80.93,1,6.7,smoke_increase,44.3,MEDIUM,0
2026-01-03T20:58:59Z,building_a,bldg_a_lab2,lab,3.5,21.87,57.34,0.3,46.56,1,10.0,normal,9.09,LOW,0
2026-01-03T21:14:25Z,building_c,bldg_c_storage,storage,4.3,39.42,20.65,0.15,59.08,0,2.0,hot_weather,25.15,LOW,0
2026-01-03T21:20:33Z,building_b,bldg_b_class2,classroom,2.2,26.64,14.18,2.14,42.04,10,5.8,dry_conditions,18.19,LOW,0
2026-01-03T21:33:53Z,building_a,bldg_a_lab2,lab,3.5,43.78,26.45,45.55,72.67,0,8.6,smoke_increase,47.3,MEDIUM,0
2026-01-03T21:36:29Z,building_b,bldg_b_server,server_room,4.6,34.73,22.02,0.83,77.93,0,8.4,hot_weather,27.43,LOW,0
2026-01-03T21:48:09Z,building_b,bldg_b_exit_b,exit,1.0,74.86,16.04,84.34,99.66,0,5.6,critical,78.83,HIGH,1
2026-01-03T21:57:11Z,building_c,bldg_c_storage,storage,4.3,21.68,41.5,1.4,34.17,0,8.2,normal,8.21,LOW,0
2026-01-03T22:20:38Z,building_c,bldg_c_kitchen,kitchen,4.7,20.55,51.93,0.52,43.12,0,5.7,normal,7.17,LOW,0
2026-01-03T22:30:22Z,building_a,bldg_a_lab1,lab,4.2,39.53,25.58,3.15,68.53,3,11.8,hot_weather,32.26,MEDIUM,0
2026-01-03T22:30:41Z,building_b,bldg_b_class2,classroom,2.2,21.54,61.06,0.38,59.45,10,5.9,normal,3.05,LOW,0
2026-01-03T22:36:05Z,building_a,bldg_a_lab1,lab,4.2,23.87,57.02,0.1,47.9,2,6.6,normal,8.14,LOW,0
2026-01-03T22:58:45Z,building_c,bldg_c_corridor,corridor,1.9,27.75,11.74,1.61,31.46,0,2.3,dry_conditions,17.78,LOW,0
2026-01-03T23:01:08Z,building_b,bldg_b_server,server_room,4.6,29.54,16.83,0.42,48.75,0,8.1,dry_conditions,24.43,LOW,0
2026-01-03T23:03:13Z,building_a,bldg_a_elec,electrical,4.8,29.32,10.88,1.33,61.04,0,7.1,dry_conditions,25.36,LOW,0
2026-01-03T23:09:02Z,building_b,bldg_b_class1,classroom,2.2,21.9,45.68,0.79,23.16,10,3.3,normal,2.29,LOW,0
2026-01-03T23:30:21Z,building_b,bldg_b_corridor,corridor,1.5,35.4,19.45,0.27,63.82,1,6.3,hot_weather,19.95,LOW,0
2026-01-03T23:42:28Z,building_c,bldg_c_office,office,2.5,21.96,42.7,1.09,30.12,2,2.2,normal,7.9,LOW,0
2026-01-04T00:27:22Z,building_a,bldg_a_exit_b,exit,1.0,20.11,41.51,1.83,40.62,0,12.9,normal,3.51,LOW,0
2026-01-04T00:32:25Z,building_b,bldg_b_class2,classroom,2.2,38.97,27.23,0.56,61.64,5,11.5,hot_weather,20.14,LOW,0
2026-01-04T01:09:23Z,building_a,bldg_a_lab2,lab,3.5,25.45,56.95,0.23,47.41,1,8.8,normal,12.99,LOW,0
2026-01-04T01:18:32Z,building_c,bldg_c_storage,storage,4.3,22.62,44.42,0.57,17.95,0,6.7,normal,5.41,LOW,0
2026-01-04T01:26:47Z,building_b,bldg_b_exit_a,exit,1.0,25.63,13.68,0.54,54.3,0,14.1,dry_conditions,16.51,LOW,0
2026-01-04T01:27:54Z,building_a,bldg_a_exit_b,exit,1.0,18.39,55.53,0.74,43.28,0,13.5,normal,2.22,LOW,0
2026-01-04T01:43:44Z,building_a,bldg_a_corridor,corridor,1.8,42.92,29.13,48.1,53.37,0,4.2,smoke_increase,40.37,MEDIUM,0
2026-01-04T02:03:27Z,building_b,bldg_b_exit_a,exit,1.0,21.15,53.58,0.46,33.17,1,7.1,normal,3.66,LOW,0
2026-01-04T02:35:23Z,building_c,bldg_c_exit_b,exit,1.0,70.81,8.24,85.74,84.46,0,10.2,critical,80.08,HIGH,1
2026-01-04T02:42:44Z,building_a,bldg_a_elec,electrical,4.8,24.99,59.28,1.21,19.22,0,2.9,normal,10.0,LOW,0
2026-01-04T02:50:23Z,building_b,bldg_b_server,server_room,4.6,40.11,26.96,1.07,55.63,1,6.1,hot_weather,22.99,LOW,0
2026-01-04T02:51:47Z,building_b,bldg_b_exit_b,exit,1.0,19.87,42.74,1.39,44.29,0,3.4,normal,1.84,LOW,0
2026-01-04T03:14:28Z,building_c,bldg_c_office,office,2.5,37.36,34.58,7.24,117.81,1,6.8,electrical_overload,29.44,LOW,0
2026-01-04T03:17:08Z,building_b,bldg_b_exit_b,exit,1.0,19.6,43.16,1.97,35.14,0,10.6,normal,3.76,LOW,0
2026-01-04T03:17:53Z,building_b,bldg_b_storage,storage,4.1,22.54,46.3,0.91,45.35,1,13.1,normal,8.83,LOW,0
2026-01-04T03:42:01Z,building_c,bldg_c_exit_a,exit,1.0,36.26,43.42,27.2,106.25,0,1.9,electrical_overload,29.12,LOW,0
2026-01-04T03:52:49Z,building_c,bldg_c_kitchen,kitchen,4.7,23.68,45.94,0.85,36.1,0,2.7,normal,7.47,LOW,0
2026-01-04T03:57:45Z,building_a,bldg_a_lab1,lab,4.2,25.01,52.3,0.29,17.98,1,6.4,normal,8.62,LOW,0
2026-01-04T05:28:33Z,building_a,bldg_a_lab1,lab,4.2,25.86,60.12,0.6,49.33,3,5.4,normal,9.88,LOW,0
2026-01-04T05:51:55Z,building_c,bldg_c_exit_a,exit,1.0,36.47,21.26,1.32,60.49,0,8.9,hot_weather,20.39,LOW,0
2026-01-04T06:45:34Z,building_c,bldg_c_corridor,corridor,1.9,22.26,62.19,1.53,54.94,0,8.6,normal,5.54,LOW,0
2026-01-04T07:12:45Z,building_c,bldg_c_exit_b,exit,1.0,20.52,58.22,0.1,20.2,1,3.4,normal,5.12,LOW,0
2026-01-04T08:03:42Z,building_b,bldg_b_class2,classroom,2.2,23.47,47.45,0.81,21.86,49,9.2,normal,6.82,LOW,0
2026-01-04T08:28:47Z,building_a,bldg_a_exit_a,exit,1.0,35.08,26.2,1.04,67.62,0,5.3,hot_weather,20.32,LOW,0
2026-01-04T08:47:51Z,building_c,bldg_c_kitchen,kitchen,4.7,33.96,12.83,0.68,26.16,9,11.9,dry_conditions,26.31,LOW,0
2026-01-04T09:20:57Z,building_b,bldg_b_corridor,corridor,1.5,19.82,67.9,0.78,42.3,20,6.6,normal,2.71,LOW,0
2026-01-04T09:29:38Z,building_a,bldg_a_storage,storage,4.9,22.93,53.61,0.16,36.03,0,9.6,normal,12.04,LOW,0
2026-01-04T09:48:30Z,building_a,bldg_a_elec,electrical,4.8,23.98,51.35,1.25,56.31,3,6.9,normal,10.4,LOW,0
2026-01-04T09:49:06Z,building_b,bldg_b_server,server_room,4.6,26.55,51.85,0.52,46.17,3,1.6,normal,10.87,LOW,0
2026-01-04T09:51:34Z,building_b,bldg_b_storage,storage,4.1,22.35,48.57,3.08,36.46,0,8.2,normal,9.08,LOW,0
2026-01-04T09:51:35Z,building_b,bldg_b_storage,storage,4.1,21.86,57.63,0.21,18.57,1,0.7,normal,6.78,LOW,0
2026-01-04T09:52:41Z,building_a,bldg_a_storage,storage,4.9,37.05,22.36,0.48,68.23,0,5.9,hot_weather,25.36,LOW,0
2026-01-04T10:22:23Z,building_a,bldg_a_exit_b,exit,1.0,34.92,23.94,42.11,55.46,0,8.4,smoke_increase,35.95,MEDIUM,0
2026-01-04T10:41:21Z,building_a,bldg_a_corridor,corridor,1.8,21.73,45.81,1.21,28.55,6,6.8,normal,2.1,LOW,0
2026-01-04T11:07:53Z,building_a,bldg_a_exit_a,exit,1.0,32.82,23.83,0.2,77.28,1,9.6,hot_weather,23.94,LOW,0
2026-01-04T11:08:33Z,building_b,bldg_b_exit_a,exit,1.0,36.49,18.08,0.11,67.33,0,8.3,hot_weather,23.31,LOW,0
2026-01-04T11:13:13Z,building_c,bldg_c_exit_b,exit,1.0,18.28,54.16,1.58,49.56,0,8.7,normal,4.09,LOW,0
2026-01-04T11:15:29Z,building_c,bldg_c_kitchen,kitchen,4.7,36.0,38.81,25.25,116.62,7,6.4,electrical_overload,36.8,MEDIUM,0
2026-01-04T11:16:24Z,building_a,bldg_a_lab2,lab,3.5,24.86,51.38,0.6,45.17,10,13.1,normal,12.75,LOW,0
2026-01-04T11:37:28Z,building_b,bldg_b_server,server_room,4.6,22.75,50.31,0.89,36.02,2,2.2,normal,7.85,LOW,0
2026-01-04T11:41:37Z,building_c,bldg_c_exit_b,exit,1.0,28.66,7.19,0.72,33.59,0,7.0,dry_conditions,21.06,LOW,0
2026-01-04T12:02:02Z,building_c,bldg_c_office,office,2.5,20.38,50.23,0.75,18.47,24,6.2,normal,5.97,LOW,0
2026-01-04T12:03:34Z,building_b,bldg_b_exit_a,exit,1.0,21.12,49.86,0.46,28.86,0,7.0,normal,4.9,LOW,0
2026-01-04T13:12:35Z,building_c,bldg_c_storage,storage,4.3,19.47,44.87,0.4,31.85,1,11.5,normal,8.0,LOW,0
2026-01-04T13:31:28Z,building_b,bldg_b_class2,classroom,2.2,21.26,50.32,1.1,21.9,54,7.7,normal,1.56,LOW,0
2026-01-04T13:32:07Z,building_c,bldg_c_exit_a,exit,1.0,34.12,26.52,0.42,63.78,0,4.8,hot_weather,19.15,LOW,0
2026-01-04T13:48:05Z,building_c,bldg_c_corridor,corridor,1.9,25.04,53.07,0.72,33.58,3,15.5,normal,8.18,LOW,0
2026-01-04T14:12:12Z,building_c,bldg_c_exit_a,exit,1.0,19.82,46.58,0.34,45.1,1,3.3,normal,3.64,LOW,0
2026-01-04T14:31:14Z,building_a,bldg_a_storage,storage,4.9,22.04,54.56,0.06,40.08,2,8.6,normal,7.08,LOW,0
2026-01-04T14:37:31Z,building_b,bldg_b_class1,classroom,2.2,25.62,48.97,0.11,51.6,76,6.7,normal,12.14,LOW,0
2026-01-04T14:38:10Z,building_b,bldg_b_storage,storage,4.1,70.58,17.22,92.47,112.98,1,2.3,critical,87.17,CRITICAL,1
2026-01-04T15:15:43Z,building_a,bldg_a_elec,electrical,4.8,21.91,49.63,0.06,31.42,3,13.1,normal,7.93,LOW,0
2026-01-04T15:29:33Z,building_a,bldg_a_elec,electrical,4.8,46.32,21.7,85.0,59.05,1,2.2,smoke_increase,62.04,HIGH,1
2026-01-04T15:41:45Z,building_c,bldg_c_kitchen,kitchen,4.7,36.56,33.18,0.63,80.49,7,1.8,hot_weather,28.21,LOW,0
2026-01-04T15:49:07Z,building_a,bldg_a_lab1,lab,4.2,46.88,43.63,18.02,138.41,9,4.0,electrical_overload,46.17,MEDIUM,0
2026-01-04T16:11:28Z,building_c,bldg_c_office,office,2.5,22.05,50.27,0.05,22.32,23,13.4,normal,2.97,LOW,0
2026-01-04T16:13:13Z,building_b,bldg_b_server,server_room,4.6,22.55,44.81,1.14,50.77,1,4.8,normal,9.85,LOW,0
2026-01-04T16:22:41Z,building_b,bldg_b_exit_a,exit,1.0,32.8,39.24,24.51,92.54,0,6.4,electrical_overload,25.15,LOW,0
2026-01-04T16:33:29Z,building_a,bldg_a_elec,electrical,4.8,41.62,34.46,47.16,65.36,3,2.3,smoke_increase,42.25,MEDIUM,0
2026-01-04T16:40:03Z,building_c,bldg_c_office,office,2.5,20.23,49.19,0.87,43.65,29,9.7,normal,5.18,LOW,0
2026-01-04T16:47:08Z,building_a,bldg_a_exit_b,exit,1.0,19.61,52.01,0.43,38.9,0,5.7,normal,4.04,LOW,0
2026-01-04T16:51:48Z,building_a,bldg_a_storage,storage,4.9,22.7,60.24,0.73,35.45,0,9.4,normal,13.4,LOW,0
